timestamp,ip_address,request_type,status_code,user_agent,session_id,location,label,anomaly_flag,fingerprint
2025-07-17 13:16:31,175.96.213.142,POST,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.888.0 Safari/533.0",46c956766b4d9a81,Macao,normal,0,20b6497a60dbac90
2025-07-17 16:35:24,160.118.112.173,GET,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.32.2",fea7841e11153d1d,Yemen,normal,0,35f65915ebf7078a
2025-07-12 13:26:41,164.121.60.39,GET,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),df42910a53e14241,Cote d'Ivoire,normal,0,8ff0f3a87d9534ed
2025-07-17 23:28:49,54.213.97.61,GET,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0),cc1bb363fb3c8501,Syrian Arab Republic,normal,0,74bee9e25e593c19
2025-07-18 10:08:11,200.148.106.199,GET,301,Opera/8.41.(Windows NT 5.0; yue-HK) Presto/2.9.179 Version/10.00,92b516ad6d757891,Central African Republic,normal,0,00d8ec900de07841
2025-07-13 16:30:31,160.16.166.195,POST,200,Opera/9.59.(X11; Linux i686; fo-FO) Presto/2.9.190 Version/10.00,09ffd26c76c243b7,Dominican Republic,normal,0,eccc0a6a4b24da0a
2025-06-26 15:44:26,34.151.9.117,GET,200,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/16.9n1708.0 Mobile/24L369 Safari/532.1",d0f7d02b563dcbf6,Kyrgyz Republic,normal,0,b38e335d30f8ea37
2025-07-04 15:48:24,1.166.75.250,GET,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),3f9ea7ba58ad2b7d,Gambia,normal,0,95c8898390d95eab
2025-07-21 08:47:29,218.220.12.184,GET,401,Mozilla/5.0 (Android 2.3.5; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,00eada70329f74b9,Burkina Faso,hijacked,1,520cd221c11627b5
2025-06-26 17:45:48,217.194.182.216,POST,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ve-ZA) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.48.4",3e8be9145d0f28f0,Italy,normal,0,54d2b860d1f72393
2025-07-03 18:05:42,223.124.50.117,POST,403,Opera/9.44.(X11; Linux x86_64; dv-MV) Presto/2.9.189 Version/11.00,1a6d6dc3a766bb0e,Hungary,hijacked,1,186538f2f2b0dbc0
2025-07-05 04:36:03,67.55.155.61,GET,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),0abdf5c107ad600b,Gibraltar,normal,0,1705ec22a9e0b3e7
2025-07-09 17:29:24,8.102.194.35,POST,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sv-FI) AppleWebKit/533.36.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.36.4",021238c4f544f697,Armenia,normal,0,48b98845cf8b82b4
2025-06-29 14:20:34,162.194.131.163,POST,200,Opera/8.17.(X11; Linux x86_64; nan-TW) Presto/2.9.177 Version/10.00,4269a713dd42d970,El Salvador,normal,0,81a29d907ff65cf9
2025-07-04 08:01:25,69.247.88.184,DELETE,200,Opera/9.65.(X11; Linux i686; de-CH) Presto/2.9.172 Version/12.00,67503e384dc207dd,Antarctica (the territory South of 60 deg S),normal,0,70bfd4448869427e
2025-07-08 04:00:48,120.149.33.0,GET,200,Opera/9.59.(X11; Linux i686; fo-FO) Presto/2.9.190 Version/10.00,600213f8a11a032f,Haiti,normal,0,a9535caa977b7d92
2025-06-23 07:39:57,43.175.192.255,GET,200,Opera/9.88.(X11; Linux i686; wal-ET) Presto/2.9.166 Version/10.00,c46db1529fda498d,Turks and Caicos Islands,normal,0,8548258efdd0278c
2025-06-22 09:36:08,14.211.88.132,GET,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ve-ZA) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.48.4",190b5a86899c3f74,Mauritania,normal,0,ea925d95599c65f1
2025-07-10 15:02:30,139.229.252.110,POST,200,Opera/9.32.(Windows 95; ne-NP) Presto/2.9.165 Version/11.00,d924a0c9799efcf0,Brazil,normal,0,113bac42382c0f78
2025-07-08 15:26:32,120.149.33.0,GET,302,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),35e3d9dc8f3c25f7,Burundi,normal,0,5413d37a3321daf9
2025-07-12 23:38:47,200.148.106.199,GET,302,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.888.0 Safari/533.0",0ca5a830480da819,South Africa,normal,0,c5472f4b56c32d72
2025-07-01 12:00:21,54.213.97.61,GET,200,Mozilla/5.0 (Windows 98; Win 9x 4.90; apn-IN; rv:1.9.1.20) Gecko/7656-02-17 10:25:49 Firefox/3.8,1f7b942bd0cd6b19,Iraq,normal,0,b4d4221ffb27e491
2025-07-04 09:30:51,164.208.2.203,POST,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:4.0; fy-DE) AppleWebKit/532.24.5 (KHTML, like Gecko) Version/4.0.4 Safari/532.24.5",e8407a6fa4714447,Timor-Leste,normal,0,f1473f120d71be7e
2025-07-20 17:32:33,67.55.155.61,GET,200,Opera/9.59.(X11; Linux i686; fo-FO) Presto/2.9.190 Version/10.00,31176e8136c399cb,Svalbard & Jan Mayen Islands,normal,0,dfcf4334ca87ff0f
2025-07-12 07:23:21,160.118.112.173,GET,200,Opera/9.88.(X11; Linux i686; wal-ET) Presto/2.9.166 Version/10.00,2c37fe893f03fee4,Tunisia,normal,0,7b547269a50fefe8
2025-06-22 10:15:40,1.166.75.250,PUT,200,Mozilla/5.0 (Windows 98; hne-IN; rv:1.9.1.20) Gecko/3951-05-11 12:12:59 Firefox/10.0,d323d00d50490fb7,Vietnam,normal,0,3ff8499675f639cb
2025-06-24 20:02:03,68.148.136.235,GET,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tig-ER) AppleWebKit/532.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.26.2",4c37087bca1f208c,South Georgia and the South Sandwich Islands,normal,0,005722b45f24061a
2025-06-26 21:22:37,120.149.33.0,GET,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.888.0 Safari/533.0",0ae37a58aab9f089,Austria,normal,0,97e2123f3c48dfd8
2025-07-14 20:57:38,139.154.25.104,GET,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; brx-IN) AppleWebKit/533.4.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.4.4",ee3cc011845261fa,Martinique,normal,0,985285e0bd2476f5
2025-06-26 20:04:49,209.115.22.150,GET,301,Opera/9.57.(X11; Linux i686; zu-ZA) Presto/2.9.164 Version/12.00,160f09123f696de6,Benin,normal,0,a70a8df221b25b34
2025-07-02 07:28:21,139.229.252.110,POST,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),96d17ca56e2143b8,Macao,normal,0,f1d829a3202ffdce
2025-06-23 21:26:53,217.194.182.216,GET,200,Mozilla/5.0 (Windows NT 5.1; ca-IT; rv:1.9.1.20) Gecko/6419-12-25 23:14:53 Firefox/13.0,cf1c18a062746681,Tokelau,normal,0,860e410a2af34cce
2025-07-10 03:38:25,194.187.61.37,POST,200,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.43.4 (KHTML, like Gecko) Version/5.1 Safari/531.43.4",1b45f676a8d3b851,Puerto Rico,normal,0,592ce1d6c266ad40
2025-06-26 22:40:43,175.96.213.142,GET,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7 rv:5.0; nhn-MX) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.22.7",3b867a3c0669d080,Mayotte,normal,0,7fc0b726e524f555
2025-06-28 09:14:34,171.194.88.180,GET,200,Opera/8.45.(X11; Linux x86_64; an-ES) Presto/2.9.164 Version/10.00,c2dddd0ccf72b86e,Georgia,normal,0,dba5ceb2b654c713
2025-06-23 16:48:08,16.108.98.70,POST,302,Opera/9.88.(X11; Linux i686; wal-ET) Presto/2.9.166 Version/10.00,22580a8347e796dd,Tajikistan,normal,0,01a7e2c42b92196f
2025-07-16 23:52:59,190.21.177.105,GET,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),fe052abf47383378,China,normal,0,e723dcc47cccb411
2025-06-21 21:18:32,190.21.177.105,GET,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),360d7754eb6b42e5,Grenada,normal,0,c2325bf0eee2724d
2025-07-10 16:30:46,215.45.23.219,GET,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1),b88eeb127f60e7c7,United Kingdom,normal,0,77f624b5eb77cff4
2025-06-21 21:54:17,179.152.73.118,POST,200,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/5.0.1 Safari/534.44.1",e3e81c70ed03b0fd,Ethiopia,normal,0,e66a71b10e1ddf3c
2025-07-05 21:01:54,14.211.88.132,GET,200,Opera/9.44.(X11; Linux x86_64; dv-MV) Presto/2.9.189 Version/11.00,26aeb6b65d3e7b07,Yemen,normal,0,13e53be9ced9a63d
2025-07-11 07:39:50,92.247.218.69,DELETE,403,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/17.0.808.0 Safari/534.1",b9d36971682055a8,Saint Kitts and Nevis,hijacked,1,fffc78bafea09184
2025-07-06 05:37:52,217.194.182.216,GET,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),5240e39c59850668,Faroe Islands,normal,0,779227997c287327
2025-07-05 16:36:12,214.71.159.99,GET,200,Opera/9.65.(X11; Linux i686; de-CH) Presto/2.9.172 Version/12.00,17311be769667ed5,Japan,normal,0,322282a2560cfb16
2025-07-03 03:46:54,100.202.246.96,GET,302,Opera/8.44.(Windows 98; Win 9x 4.90; sid-ET) Presto/2.9.190 Version/12.00,858cc745b09feb0b,Barbados,normal,0,eed47cbb9fb41db6
2025-06-23 21:54:31,216.107.96.132,GET,302,Opera/9.59.(X11; Linux i686; fo-FO) Presto/2.9.190 Version/10.00,88d92869559c1509,Spain,normal,0,76405dbea66acb56
2025-07-05 17:25:23,194.187.61.37,GET,401,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5 rv:6.0; sl-SI) AppleWebKit/532.34.5 (KHTML, like Gecko) Version/5.0.3 Safari/532.34.5",452fd5813f20e8d8,Switzerland,hijacked,1,9122efc4adf4096a
2025-07-02 16:44:44,116.133.162.142,POST,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),6e922d9e9d32e979,Niue,normal,0,c7c15fa25855f772
2025-06-30 00:55:35,155.75.132.209,GET,403,Mozilla/5.0 (Android 5.0.1; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,b6f5f2bda69dfe48,French Guiana,hijacked,1,02aabedb782e54ad
2025-07-03 04:07:52,215.45.23.219,GET,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tig-ER) AppleWebKit/532.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.26.2",0510762f8fb47b57,Oman,normal,0,36e8ac02058f108b
2025-07-13 12:38:03,139.229.252.110,POST,200,Opera/8.17.(X11; Linux x86_64; nan-TW) Presto/2.9.177 Version/10.00,5bae7e7836afd94d,Indonesia,normal,0,38cce3a3d73b78d0
2025-07-14 21:27:55,171.194.88.180,GET,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/63.0.832.0 Safari/534.1",d1b8abc31b68bc18,Somalia,normal,0,b8607ce79ab8e43b
2025-06-24 23:28:04,8.181.129.34,POST,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),6a0bea6bfee3d475,Turkey,hijacked,1,ef4742bd8b738787
2025-07-03 09:13:26,162.194.131.163,GET,200,Mozilla/5.0 (Windows 98; bg-BG; rv:1.9.2.20) Gecko/5972-05-05 08:01:04 Firefox/3.6.17,abf9b91407c40b45,Greenland,normal,0,b97d8c1a4a9c656b
2025-07-19 07:03:39,190.21.177.105,POST,301,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/63.0.832.0 Safari/534.1",8bd5bce558f3b058,Ghana,normal,0,41a402ef6dd94e68
2025-06-22 15:50:22,148.121.160.88,GET,200,Mozilla/5.0 (Windows 98; bg-BG; rv:1.9.2.20) Gecko/5972-05-05 08:01:04 Firefox/3.6.17,62a1da879f31e2eb,Korea,normal,0,059d75b87d85cede
2025-07-13 09:38:46,69.247.88.184,POST,200,Opera/8.99.(Windows NT 6.2; gez-ER) Presto/2.9.175 Version/11.00,c31483372a8132fa,Equatorial Guinea,normal,0,a746a0c4a6f3c734
2025-07-17 03:40:36,54.213.97.61,GET,200,Opera/8.88.(Windows NT 6.2; is-IS) Presto/2.9.170 Version/10.00,d652151177d6601f,Colombia,normal,0,9292f5e7ebc77dfe
2025-07-19 13:35:51,116.133.162.142,GET,200,Opera/9.88.(X11; Linux i686; wal-ET) Presto/2.9.166 Version/10.00,2eb2afd7e9f6fb6d,Djibouti,normal,0,cde21714de739ef8
2025-06-24 11:17:05,9.9.38.26,DELETE,200,Opera/9.65.(X11; Linux i686; de-CH) Presto/2.9.172 Version/12.00,8e4d6a2804a6d105,Timor-Leste,normal,0,8593dafcd3a8ee10
2025-07-10 05:52:55,100.202.246.96,GET,302,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.43.4 (KHTML, like Gecko) Version/5.1 Safari/531.43.4",7a5c23f07019cad7,Austria,normal,0,c6550b7b7692e643
2025-07-08 14:02:37,223.52.107.248,POST,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/43.0.832.0 Safari/534.1",c0dce570c45decb1,Oman,normal,0,5766bf46664314cb
2025-06-28 15:29:49,218.146.125.7,PUT,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/53.0.825.0 Safari/532.0",fdc2c8e959a894dc,French Polynesia,normal,0,4cefdb8f11360eef
2025-07-19 09:58:36,100.202.246.96,GET,200,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/51.0.880.0 Safari/536.1",b7c8caa9341d8df3,United States Virgin Islands,normal,0,5e8e4b931e3e488d
2025-06-24 07:03:05,160.118.112.173,GET,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.874.0 Safari/533.1",635490e60a35f146,Dominica,normal,0,c9fd1b4705a373fe
2025-06-23 04:33:25,100.202.246.96,PUT,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),933d2603c73771cb,United States Virgin Islands,normal,0,79d9f7ac1477814e
2025-07-10 21:57:19,68.148.136.235,POST,301,"Mozilla/5.0 (Windows 95) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/14.0.877.0 Safari/531.1",04fe45eb42c9febc,Greece,normal,0,56557bc0dd9ca1da
2025-07-15 04:52:19,214.71.159.99,GET,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.32.2",6d8631b91a2bcf88,French Polynesia,normal,0,fea2039d570528fe
2025-06-24 18:08:46,1.166.75.250,POST,200,Opera/8.76.(X11; Linux i686; gez-ER) Presto/2.9.188 Version/12.00,b714753c38581d82,Albania,normal,0,59b0dc6661664a29
2025-06-27 03:40:08,146.157.131.12,POST,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/3.1),84ac781e4e59da8c,Micronesia,normal,0,a127a3d703d1e63d
2025-06-29 19:09:26,191.41.193.135,GET,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4243-06-18 23:33:00 Firefox/3.8,23289030fb2b91a5,Uruguay,normal,0,9d8017c2ec58b2d5
2025-06-24 09:30:52,120.149.33.0,GET,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:5.0; mt-MT) AppleWebKit/531.1.4 (KHTML, like Gecko) Version/4.1 Safari/531.1.4",00b7ca2443a86bcb,Belize,normal,0,dfc5fe01d4c70cc8
2025-07-05 01:24:47,207.14.0.176,GET,401,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.32.2",b9de8a30b632c9cc,Saint Lucia,hijacked,1,409b720977a375a6
2025-07-07 07:34:40,200.6.17.157,GET,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7 rv:5.0; nhn-MX) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.22.7",ac4b079f1975e47c,United Kingdom,normal,0,6b4fd645105f665a
2025-07-18 09:24:26,139.154.25.104,GET,302,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.43.4 (KHTML, like Gecko) Version/5.1 Safari/531.43.4",49ac6d125dc64dea,Cameroon,normal,0,0710bd89e5bb2553
2025-07-18 05:58:32,194.187.61.37,POST,200,Mozilla/5.0 (Windows 98; hne-IN; rv:1.9.1.20) Gecko/3951-05-11 12:12:59 Firefox/10.0,2eb4504555454fa0,Uruguay,normal,0,c0047503f07404cb
2025-07-08 22:04:53,190.21.177.105,POST,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/56.0.836.0 Safari/534.2",fbe57183ba3c2944,Haiti,normal,0,2975eaa56ed5e8dd
2025-07-21 00:56:16,183.112.153.102,GET,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:4.0; fy-DE) AppleWebKit/532.24.5 (KHTML, like Gecko) Version/4.0.4 Safari/532.24.5",e0b06e7bb4cc3c0a,Slovakia (Slovak Republic),hijacked,1,b9ce558452f21729
2025-07-03 15:36:58,162.194.131.163,POST,200,Opera/9.58.(X11; Linux i686; doi-IN) Presto/2.9.165 Version/12.00,1d18d2c0149ffbfd,Jordan,normal,0,a30b91155a3d2bcf
2025-07-11 01:34:36,69.247.88.184,DELETE,200,Opera/9.44.(X11; Linux x86_64; dv-MV) Presto/2.9.189 Version/11.00,f569d7f3da442dfd,Cuba,normal,0,d2f783d3999c56b9
2025-07-12 16:33:22,160.118.112.173,GET,302,Opera/9.56.(Windows NT 11.0; th-TH) Presto/2.9.167 Version/10.00,845b0c7cfbafc738,Burundi,normal,0,71c6ab446e30b508
2025-07-18 04:16:40,209.115.22.150,POST,200,Opera/9.65.(X11; Linux i686; de-CH) Presto/2.9.172 Version/12.00,1d7505999aab2616,Heard Island and McDonald Islands,normal,0,b1d14dc71f3417b2
2025-07-20 13:51:22,220.105.189.70,POST,200,Mozilla/5.0 (Android 3.2.5; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,1d6b1345f3872b62,Jersey,normal,0,bf0a998d11d7a4b1
2025-07-02 22:34:14,54.213.97.61,GET,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.888.0 Safari/533.0",1ee1ad59a224c00c,Mauritania,normal,0,af2225d678fd6fbd
2025-07-17 03:37:00,204.100.66.190,GET,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/42.0.822.0 Safari/531.0",9a131c219e786233,Guatemala,normal,0,58a8f1c3bd852216
2025-06-30 03:32:28,148.121.160.88,DELETE,200,Opera/8.17.(X11; Linux x86_64; nan-TW) Presto/2.9.177 Version/10.00,8f0534252c6995d7,Samoa,normal,0,5aca61624a8241bf
2025-06-27 21:17:54,191.41.193.135,GET,301,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/53.0.825.0 Safari/532.0",11b64baecc8bd173,Burkina Faso,normal,0,bfd0b32c3bc436f1
2025-06-30 08:24:35,54.213.97.61,GET,403,Mozilla/5.0 (Windows 98; bg-BG; rv:1.9.2.20) Gecko/5972-05-05 08:01:04 Firefox/3.6.17,fa9acad08b3432ea,Jersey,hijacked,1,8deaedc2ca4b4a0f
2025-07-19 15:52:25,201.99.70.94,GET,403,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3 rv:3.0; shs-CA) AppleWebKit/534.46.3 (KHTML, like Gecko) Version/4.0 Safari/534.46.3",be0ba0354b7d2729,Kuwait,hijacked,1,954569534a314701
2025-06-27 06:28:12,1.166.75.250,GET,200,"Mozilla/5.0 (Windows 95) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/14.0.877.0 Safari/531.1",53ba76f0b353b692,Saint Pierre and Miquelon,normal,0,8f4873c4553c4314
2025-07-21 03:50:58,162.194.131.163,POST,200,"Mozilla/5.0 (Windows 95) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/14.0.877.0 Safari/531.1",26643e4acde267f8,Djibouti,normal,0,63a1eabe7249739a
2025-07-11 05:56:09,200.6.17.157,GET,200,Opera/8.17.(X11; Linux x86_64; nan-TW) Presto/2.9.177 Version/10.00,ae7f3c5274f11683,Faroe Islands,normal,0,0d6b790b0b1e1dc9
2025-06-24 05:07:02,160.16.166.195,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7; rv:1.9.6.20) Gecko/3824-08-19 02:45:46 Firefox/7.0,1a0292690107e185,Zimbabwe,normal,0,08683d72c453a89f
2025-07-07 06:13:14,110.250.165.55,GET,200,Mozilla/5.0 (Windows NT 6.1; az-IN; rv:1.9.1.20) Gecko/2425-04-30 21:12:29 Firefox/3.6.12,7fdbf7ce9e029948,American Samoa,normal,0,8701da245b3f0f28
2025-06-26 12:09:16,223.83.56.179,POST,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ve-ZA) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.48.4",37ac4ce6a6bed96f,Armenia,hijacked,1,40d973d99c98f4b6
2025-06-28 18:05:05,24.2.82.128,POST,302,Opera/9.14.(X11; Linux i686; sk-SK) Presto/2.9.181 Version/12.00,7caff8dc6d7ca6df,Algeria,normal,0,62aecdab0accb84d
2025-07-05 15:53:44,162.194.131.163,POST,200,Mozilla/5.0 (Windows 98; hne-IN; rv:1.9.1.20) Gecko/3951-05-11 12:12:59 Firefox/10.0,07268e5d25369fd8,Reunion,normal,0,7cfbf9aad537995f
2025-07-07 10:00:07,1.166.75.250,POST,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:2.0; raj-IN) AppleWebKit/531.46.4 (KHTML, like Gecko) Version/5.0.5 Safari/531.46.4",d4d729bc67a8bfab,Antigua and Barbuda,normal,0,9d8017c2ec58b2d5
2025-06-26 10:29:20,117.132.207.151,GET,403,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),e86d19713a4a5ae2,Tanzania,hijacked,1,cde7482cba546619
2025-07-02 10:52:14,205.59.4.205,POST,200,Mozilla/5.0 (Windows 98; bg-BG; rv:1.9.2.20) Gecko/5972-05-05 08:01:04 Firefox/3.6.17,7433e8898fdebdf6,Grenada,normal,0,88853b21e34687c4
2025-07-14 19:47:37,160.118.112.173,DELETE,200,Opera/9.65.(X11; Linux i686; de-CH) Presto/2.9.172 Version/12.00,e60c82214174d2aa,Portugal,normal,0,b1a4257355ec77a1
2025-07-19 23:57:44,165.88.229.168,GET,200,Mozilla/5.0 (Windows 98; bg-BG; rv:1.9.2.20) Gecko/5972-05-05 08:01:04 Firefox/3.6.17,29790f04d48c639d,Israel,normal,0,8f2e87470c397381
2025-06-21 20:44:10,19.95.251.140,POST,200,Mozilla/5.0 (Windows NT 6.0; pap-AW; rv:1.9.2.20) Gecko/4905-08-07 11:28:50 Firefox/3.8,f9e162ef4f3131e3,American Samoa,normal,0,e24ade557f0fdb55
2025-07-01 08:42:45,139.229.252.110,GET,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/43.0.832.0 Safari/534.1",bf55aa2955a8a215,Dominica,normal,0,e456305298766fd0
2025-07-03 17:03:08,220.105.189.70,GET,401,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/35.0.834.0 Safari/535.1",6d1aa355679c5d24,Norway,hijacked,1,7c94fc286b0f00f7
2025-06-23 23:12:25,67.55.155.61,GET,301,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.44.3 (KHTML, like Gecko) Version/4.1 Safari/535.44.3",c13c9165eeb7e2c0,South Georgia and the South Sandwich Islands,normal,0,cc477e0e2c813774
2025-07-04 15:44:40,191.41.193.135,DELETE,200,Mozilla/5.0 (Windows 95; th-TH; rv:1.9.1.20) Gecko/2923-01-17 05:54:35 Firefox/3.6.10,08c84d37271bbf15,Holy See (Vatican City State),normal,0,fd6f002148f40be1
2025-07-20 17:10:19,204.100.66.190,GET,200,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/16.9n1708.0 Mobile/24L369 Safari/532.1",9874d1d75843bf98,Tuvalu,normal,0,e9864d4f2677d93c
2025-06-27 07:36:28,165.88.229.168,DELETE,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tig-ER) AppleWebKit/532.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.26.2",1e0fee345517423a,Liechtenstein,normal,0,cdbc00c3d192d371
2025-07-15 16:19:10,139.229.252.110,GET,302,Opera/9.59.(X11; Linux i686; fo-FO) Presto/2.9.190 Version/10.00,8f4336ca76fc2acf,Belarus,normal,0,d02fc8e54f0f355b
2025-07-02 15:20:33,175.96.213.142,POST,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/43.0.832.0 Safari/534.1",46b358855c905a59,Mozambique,normal,0,af5a4a334d35198d
2025-07-03 11:51:14,34.151.9.117,GET,200,Opera/8.92.(Windows 98; Win 9x 4.90; cs-CZ) Presto/2.9.181 Version/12.00,edf9c4456321df96,Nauru,normal,0,3720b146ef5b674a
2025-07-07 22:56:14,216.223.245.171,GET,403,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.888.0 Safari/533.0",b1f810d9bb646dcd,Tanzania,hijacked,1,beae9a9e3e82152c
